2014-09-28T16:49 9442 789552
2014-09-28T16:30 9442 789551
2014-09-28T16:19 9440 789547
2014-09-28T15:01 9440 789546
2014-09-28T14:59 9439 789545
2014-09-28T14:54 9440 789274
2014-09-28T14:38 9440 789273
2014-09-28T14:28 9439 789272
2014-09-28T14:17 9437 789270
2014-09-28T14:05 9375 789157
2014-09-28T14:00 9373 789155
2014-09-28T13:39 11201 786761
2014-09-28T13:33 11225 786703
2014-09-28T13:11 11199 786431
2014-09-28T12:20 11198 786416
2014-09-28T10:04 11202 786247
2014-09-27T22:06 11138 784068
2014-09-26T14:00 11136 784065
2014-09-26T12:07 11127 784054
2014-09-26T11:04 11127 784046
2014-09-26T10:59 11128 784043
2014-09-23T22:48 11128 784023
2014-09-23T22:47 11128 784019
2014-09-23T21:23 11128 784000
2014-09-23T09:48 11093 781912
2014-09-22T17:54 11093 781910
2014-09-22T17:38 11093 781908
2014-09-22T17:37 11093 781906
2014-09-18T17:38 11091 781902
2014-09-15T18:09 11091 781887
2014-09-15T18:05 11091 781883
2014-09-15T17:50 11091 781881
2014-09-15T17:48 11088 781870
2014-09-15T14:52 11078 781841
2014-09-13T09:27 11078 781839
2014-09-13T09:06 11074 781819
2014-09-13T08:52 11072 781817
2014-09-12T23:53 11073 781816
2014-09-12T23:50 11073 781814
2014-09-12T23:25 11072 781803
2014-09-12T23:19 11069 781796
2014-09-12T23:11 11065 781792
2014-09-12T22:55 11047 781746
2014-09-12T22:01 11030 781709
2014-09-12T21:53 11027 781706
2014-09-11T20:58 11027 781640
2014-09-11T20:55 11027 781638
2014-09-11T14:41 11026 781635
2014-09-07T16:48 10942 781459
2014-09-07T16:37 10911 781356
2014-09-07T15:13 10806 780964
2014-09-07T15:03 10806 780962
2014-09-07T15:01 10806 780958
2014-09-07T14:54 10806 780952
2014-09-07T14:54 10806 780950
2014-09-05T20:09 10806 780938
2014-09-04T13:44 10802 778908
2014-09-04T00:27 10802 778906
2014-08-30T09:24 10794 778898
2014-08-30T08:30 10791 778895
2014-08-30T08:27 10791 778894
2014-08-30T08:25 10788 778889
2014-08-30T08:24 10788 778887
2014-08-29T21:33 8956 776999
2014-08-29T21:06 8956 776967
2014-08-29T20:57 8955 776966
2014-08-29T20:30 8955 776964
2014-08-29T20:24 8954 776963
2014-08-29T19:38 8954 776961
2014-08-29T19:14 8938 776913
2014-08-29T11:12 8926 776895
2014-08-28T10:13 8919 776884
2014-08-27T22:10 8921 776874
2014-08-26T08:17 8917 776868
2014-08-26T08:12 8895 776846
2014-08-25T23:43 8893 776842
2014-08-25T23:07 8884 776825
2014-08-25T22:59 8884 776823
2014-08-25T22:45 8884 776809
2014-08-22T12:15 8823 776689
2014-08-22T12:14 8823 776683
2014-08-20T17:47 8823 776671
2014-08-20T16:04 8823 776669
2014-08-18T17:55 8822 776668
2014-08-18T17:47 8822 776666
2014-08-18T17:22 8822 776664
2014-08-18T16:37 8782 776565
2014-08-18T15:59 8785 776550
2014-08-18T15:52 8784 776539
2014-08-18T15:38 8781 776523
2014-08-18T15:21 8781 776519
2014-08-18T15:20 8781 776517
2014-08-18T14:04 8775 776511
2014-08-18T13:44 8775 776509
2014-08-18T13:28 8623 776069
2014-08-18T12:42 8623 776067
2014-08-18T12:31 8623 776063
2014-08-18T12:13 8604 776002
2014-08-18T10:25 8462 775591
2014-08-18T10:24 8462 775587
2014-08-18T09:41 8462 775531
2014-08-18T09:27 8462 775529
2014-08-18T09:18 8462 775497
2014-08-18T08:24 8408 775328
2014-08-18T08:08 8385 775300
2014-08-18T07:57 8371 775220
2014-08-18T07:56 8371 775218
2014-08-18T07:46 8363 775206
2014-08-18T07:42 8363 775195
2014-08-18T07:42 8363 775193
2014-08-18T07:39 8355 775161
2014-08-18T07:36 8354 775151
2014-08-18T07:34 8350 775141
2014-08-17T07:43 8350 775125
2014-08-16T09:41 8349 775124
2014-08-16T07:48 8357 775112
2014-08-16T00:38 8357 775110
2014-08-16T00:30 8356 775109
2014-08-15T23:45 8356 775107
2014-08-15T23:43 8356 775098
2014-08-15T22:58 8350 775076
2014-08-15T22:57 8350 775074
2014-08-15T22:53 8346 775063
2014-08-15T20:06 8261 774881
2014-08-15T20:01 8260 774880
2014-08-15T20:01 8260 774878
2014-08-15T19:41 8260 774853
2014-08-15T19:40 8259 774852
2014-08-15T19:10 8195 774634
2014-08-15T19:09 8195 774632
2014-08-15T19:07 8195 774628
2014-08-15T19:06 8193 774606
2014-08-15T18:54 8193 774602
2014-08-15T18:52 8193 774600
2014-08-15T18:49 8189 774591
2014-08-15T18:48 8189 774589
2014-08-15T18:40 8184 774581
2014-08-15T18:38 8184 774579
2014-08-15T18:10 8184 774575
2014-08-15T18:10 8184 774573
2014-08-15T18:01 8184 774571
2014-08-15T17:51 8184 774559
2014-08-15T17:45 8184 774557
2014-08-15T17:37 8184 774553
2014-08-15T17:33 8184 774551
2014-08-15T17:17 8181 774450
2014-08-15T17:08 8180 774441
2014-08-15T16:53 8175 774426
2014-08-15T16:38 8136 774360
2014-08-15T16:05 8056 773961
2014-08-15T14:15 8056 773959
2014-08-15T11:09 8052 773804
2014-08-15T10:53 8050 773800
2014-08-15T10:52 8050 773798
2014-08-15T09:25 8050 773796
2014-08-15T09:21 8049 773795
2014-08-15T09:17 8045 773787
2014-08-15T08:36 8012 773705
2014-08-15T07:13 7969 773578
2014-08-15T06:50 7972 773526
2014-08-15T06:49 7972 773514
2014-08-15T06:47 7972 773506
2014-08-14T22:47 7972 773502
2014-08-14T22:46 7972 773500
2014-08-14T22:41 7966 773480
2014-08-14T22:35 7960 773462
2014-08-14T21:08 7960 773460
2014-08-14T19:53 7960 773458
2014-08-14T19:36 7943 773411
2014-08-14T19:35 7942 773410
2014-08-14T19:28 7937 773405
2014-08-14T19:23 7933 773390
2014-08-14T18:41 7933 773388
2014-08-14T18:40 7933 773386
2014-08-14T18:27 7889 773299
2014-08-14T18:27 7889 773297
2014-08-14T17:56 7890 773290
2014-08-14T17:43 7889 773289
2014-08-14T17:33 7888 773288
2014-08-14T17:27 7891 773283
2014-08-14T17:24 7891 773281
2014-08-14T15:39 7892 773280
2014-08-14T15:38 7892 773276
2014-08-14T15:28 7875 773242
2014-08-14T12:16 7693 772839
2014-08-14T12:09 7689 772791
2014-08-14T11:52 7686 772743
2014-08-14T11:34 7641 772668
2014-08-14T11:33 7638 772665
2014-08-14T11:33 7637 772662
2014-08-14T10:28 7583 772552
2014-08-14T10:04 7584 772549
2014-08-14T09:54 7567 772524
2014-08-14T09:13 7530 772441
2014-08-14T09:09 7529 772424
2014-08-11T21:19 7522 772410
2014-08-11T17:14 7521 772386
2014-08-11T17:06 7476 772275
2014-08-11T17:01 7461 772254
2014-08-11T16:59 7461 772242
2014-08-11T16:56 7461 772224
2014-08-11T16:56 7453 772181
2014-08-11T12:10 7438 772160
2014-08-08T21:46 7437 772159
2014-08-08T08:14 7437 772157
2014-08-08T08:13 7437 772155
2014-08-07T23:57 7436 772152
2014-08-02T12:12 7520 772056
2014-08-02T11:44 7520 772054
2014-08-02T11:42 7520 772050
2014-08-01T14:13 7512 771992
2014-08-01T14:13 7511 771989
2014-08-01T14:08 7505 771975
2014-08-01T12:42 7503 771971
2014-08-01T12:19 7488 771956
2014-08-01T11:38 7421 771635
2014-08-01T11:37 7420 771629
2014-08-01T10:59 7420 771626
2014-08-01T09:52 7418 771576
2014-08-01T09:40 7379 771518
2014-08-01T09:18 7363 771458
2014-08-01T07:52 7414 771354
2014-08-01T07:51 7414 771352
2014-07-31T19:25 7382 771274
2014-07-31T19:06 7358 771250
2014-07-31T18:10 7357 771229
2014-07-31T17:54 7357 771227
2014-07-31T17:51 7354 771214
2014-07-31T17:46 7354 771210
2014-07-31T17:30 7354 771208
2014-07-31T17:29 7353 771203
2014-07-29T20:15 7253 770967
2014-07-27T23:23 7253 770959
2014-07-25T13:55 7253 770953
2014-07-24T16:00 7252 770942
2014-07-23T15:52 7237 770890
2014-07-23T15:33 7237 770855
2014-07-23T15:25 7227 770823
2014-07-23T14:46 7158 770732
2014-07-23T13:17 7116 770640
2014-07-21T20:03 7114 770630
2014-07-21T19:47 7114 770628
2014-07-20T12:10 7106 770609
2014-07-20T12:08 7106 770605
2014-07-20T12:06 7106 770603
2014-07-20T09:45 7098 770595
2014-07-20T08:10 7090 770580
2014-07-20T07:56 7090 770578
2014-07-20T07:55 7090 770576
2014-07-18T16:05 7090 768530
2014-07-18T15:42 7090 768527
2014-07-18T15:30 7085 768506
2014-07-18T15:21 7085 768505
2014-07-18T15:19 7074 768489
2014-07-18T15:09 7046 768441
2014-07-18T15:06 7041 768432
2014-07-18T15:04 7032 768418
2014-07-18T15:01 7004 768340
2014-07-18T13:57 7003 768337
2014-07-18T00:00 7001 768314
2014-07-17T23:40 6995 768296
2014-07-17T23:38 6989 768280
2014-07-17T23:30 6983 768268
2014-07-17T23:22 6983 768266
2014-07-17T22:52 6983 768262
2014-07-17T22:35 6989 768250
2014-07-17T22:34 6987 768243
2014-07-17T21:16 6921 767957
2014-07-17T21:15 6922 767956
2014-07-17T20:49 6922 767954
2014-07-17T20:18 6923 767953
2014-07-17T19:22 6923 767951
2014-07-17T18:46 6912 767839
2014-07-17T18:45 6912 767837
2014-07-17T18:44 6912 767834
2014-07-17T18:39 6911 767829
2014-07-17T18:37 6911 767827
2014-07-17T18:36 6908 767822
2014-07-17T18:35 6906 767816
2014-07-17T18:22 6906 767814
2014-07-17T18:17 6906 767811
2014-07-17T18:15 6906 767809
2014-07-17T17:53 6903 767750
2014-07-17T17:18 6903 767738
2014-07-17T16:51 6902 767733
2014-07-17T16:40 6889 767699
2014-07-16T15:37 6889 767556
2014-07-16T15:11 6846 767464
2014-07-16T14:57 6846 767462
2014-07-16T14:54 6848 767453
2014-07-16T14:46 6843 767443
2014-07-16T14:09 6735 767282
2014-07-16T13:48 6731 767276
2014-07-16T12:43 6731 767272
2014-07-16T11:45 6727 767250
2014-07-16T11:35 6688 767209
2014-07-16T11:30 6681 767192
2014-07-16T11:25 6681 767190
2014-07-16T11:01 6683 767162
2014-07-16T10:41 6663 767116
2014-07-16T10:19 6631 766980
2014-07-16T09:56 6623 766968
2014-07-16T09:24 6621 766966
2014-07-16T07:47 6549 766784
2014-07-16T07:43 6525 766716
2014-07-16T00:02 6479 766608
2014-07-15T23:28 6479 766606
2014-07-15T23:28 6479 766604
2014-07-15T23:27 6479 766602
2014-07-15T23:19 6479 766598
2014-07-15T23:18 6477 766592
2014-07-15T23:17 6444 766515
2014-07-15T23:12 6411 766438
2014-07-15T23:07 6372 766339
2014-07-15T23:04 6337 766243
2014-07-15T22:57 6354 766162
2014-07-15T22:52 6354 766160
2014-07-15T22:51 6354 766158
2014-07-15T18:59 6338 766126
2014-07-15T18:58 6338 766125
2014-07-15T18:56 6339 766124
2014-07-15T18:48 6326 766103
2014-07-15T17:04 6326 766095
2014-07-15T12:55 6326 766093
2014-07-15T12:41 6325 766090
2014-07-15T12:40 6325 766084
2014-07-15T11:34 6322 766069
2014-07-15T11:01 6309 766049
2014-07-15T09:46 6216 765955
2014-07-15T09:40 6216 765953
2014-07-15T09:36 6218 765924
2014-07-15T09:36 6218 765922
2014-07-15T09:28 6198 765895
2014-07-15T09:28 6198 765893
2014-07-15T09:24 6193 765887
2014-07-14T18:58 6161 765848
2014-07-14T18:40 6161 765846
2014-07-14T18:24 6163 765834
2014-07-14T17:49 6150 765752
2014-07-14T17:35 6149 765751
2014-07-14T17:34 6150 765750
2014-07-14T17:28 6150 765748
2014-07-14T17:09 6150 765746
2014-07-14T17:07 6148 765742
2014-07-14T16:21 6143 765736
2014-07-14T16:21 6143 765734
2014-07-14T14:28 6146 765725
2014-07-14T14:27 6146 765723
2014-07-14T14:26 6146 765721
2014-07-14T13:51 6133 765659
2014-07-14T12:56 6133 765655
2014-07-14T12:54 6133 765651
2014-07-14T12:54 6133 765649
2014-07-14T12:32 6123 765438
2014-07-14T12:26 6123 765436
2014-07-14T12:17 6124 765433
2014-07-14T12:15 6127 765428
2014-07-14T12:09 6127 765399
2014-07-14T12:07 6121 765385
2014-07-14T11:45 6017 765059
2014-07-14T11:43 5979 764973
2014-07-14T11:38 5978 764964
2014-07-14T11:01 5941 764881
2014-07-14T10:55 5941 764637
2014-07-14T10:55 5941 760331
2014-07-14T09:52 5759 760011
2014-07-14T09:50 5729 759938
2014-07-14T09:34 5729 759854
2014-07-14T08:45 5727 759844
2014-07-14T00:27 5704 759799
2014-07-13T20:20 5703 759774
2014-07-13T19:55 5699 759751
2014-07-13T19:53 5696 759748
2014-07-13T19:51 5686 759727
2014-07-13T19:18 5682 759719
2014-07-13T19:17 5682 759717
2014-07-13T18:49 5682 759709
2014-07-13T18:48 5681 759708
2014-07-13T18:43 5679 759706
2014-07-13T18:35 5679 759704
2014-07-13T18:23 5677 759700
2014-07-13T18:23 5677 759699
2014-07-13T18:16 5646 759659
2014-07-13T18:09 5591 759586
2014-07-13T17:41 5512 759422
2014-07-13T17:35 5514 759398
2014-07-13T17:34 5514 759396
2014-07-13T17:26 5514 759342
2014-07-13T17:25 5514 759338
2014-07-13T16:44 5514 759334
2014-07-13T16:40 5514 759332
2014-07-13T16:40 5514 759330
2014-07-13T16:36 5514 759328
2014-07-13T16:26 5503 759307
2014-07-13T13:45 5473 758783
2014-07-13T13:39 5469 758777
2014-07-13T13:38 5469 758775
2014-07-13T13:34 5465 758759
2014-07-13T13:34 5465 758757
2014-07-13T13:29 5465 758755
2014-07-13T11:56 5449 758722
2014-07-13T11:53 5449 758720
2014-07-13T11:49 5416 758642
2014-07-13T11:17 5394 758595
2014-07-13T11:14 5394 758591
2014-07-13T11:13 5395 758588
2014-07-13T11:06 5397 758586
2014-07-13T11:00 5397 758579
2014-07-13T10:54 5394 758574
2014-07-13T10:49 5394 758570
2014-07-13T10:39 5380 758548
2014-07-13T10:33 5382 758538
2014-07-13T10:30 5378 758526
2014-07-13T10:29 5377 758519
2014-07-13T10:10 5380 758514
2014-07-13T10:07 5385 758480
2014-07-13T09:49 5373 758108
2014-07-13T09:39 5373 758080
2014-07-12T00:04 5373 758076
2014-07-11T23:56 5373 758072
2014-07-11T23:36 5371 758070
2014-07-11T23:31 5366 758063
2014-07-11T23:31 5366 758061
2014-07-11T23:09 5350 758007
2014-07-11T22:17 5349 758004
2014-07-11T22:04 5339 757973
2014-07-11T22:01 5334 757966
2014-07-11T21:53 5317 757949
2014-07-11T20:57 5214 757726
2014-07-11T20:32 5214 757722
2014-07-11T20:25 5212 757716
2014-07-11T20:24 5213 757715
2014-07-11T20:23 5213 757714
2014-07-11T20:19 5197 757686
2014-07-11T20:15 5179 757626
2014-07-11T20:12 5172 757615
2014-07-11T20:10 5172 757614
2014-07-11T20:08 5167 757591
2014-07-11T20:05 5152 757571
2014-07-11T20:05 5152 757569
2014-07-11T19:31 5152 757565
2014-07-11T19:11 5151 757562
2014-07-11T17:54 5151 757473
2014-07-11T17:39 5159 757426
2014-07-11T17:16 5062 757112
2014-07-11T16:39 4979 756953
2014-07-11T16:39 4979 756951
2014-07-11T16:29 4979 756949
2014-07-11T16:26 4978 756948
2014-07-11T16:24 4970 756933
2014-07-11T16:13 4951 756873
2014-07-11T16:13 4951 756871
2014-07-11T16:11 4959 756863
2014-07-11T16:03 4959 756861
2014-07-11T16:03 4959 756859
2014-07-11T15:57 4953 756853
2014-07-11T15:56 4953 756851
2014-07-11T15:51 4956 756846
2014-07-11T15:46 4955 756845
2014-07-11T15:42 4955 756843
2014-07-11T15:40 4950 756834
2014-07-11T15:16 4943 756827
2014-07-11T15:16 4943 756825
2014-07-11T15:16 4943 756823
2014-07-11T15:10 4943 756821
2014-07-11T15:08 4943 756819
2014-07-11T14:56 4911 756742
2014-07-11T14:22 4898 756719
2014-07-11T14:06 4898 756717
2014-07-11T14:01 4902 756697
2014-07-11T13:20 4801 756324
2014-07-11T12:08 4702 756009
2014-07-11T12:02 4700 756005
2014-07-11T11:38 4700 755999
2014-07-11T10:54 4683 755956
2014-07-11T10:42 4674 755926
2014-07-10T22:50 4627 755789
2014-07-10T22:46 4624 755784
2014-07-10T22:40 4611 755742
2014-07-10T22:32 4599 755728
2014-07-10T21:52 4596 755721
2014-07-10T21:49 4596 755718
2014-07-10T21:25 4578 755390
2014-07-10T21:18 4577 755328
2014-07-10T21:14 4576 755321
2014-07-10T20:54 4538 755014
2014-07-10T12:01 4196 753611
2014-07-10T11:57 4179 753580
2014-07-10T11:46 4125 753209
2014-07-10T11:43 4099 752987
2014-07-10T11:41 4099 751751
2014-07-09T14:51 4099 751749
2014-07-09T11:45 4099 751743
2014-07-09T11:45 4099 751741
2014-07-09T10:20 4095 751737
2014-07-09T10:18 4094 751736
2014-07-09T10:04 4094 751734
2014-07-09T10:04 4094 751732
2014-07-09T10:00 4094 751728
2014-07-09T10:00 4094 751726
2014-07-09T09:55 4086 751716
2014-07-09T09:51 4074 751680
2014-07-09T08:13 4062 751663
2014-07-09T00:05 4059 751656
2014-07-08T23:48 4061 751653
2014-07-08T21:51 4070 751552
2014-07-08T21:48 4063 751543
2014-07-08T21:48 4063 751541
2014-07-08T21:43 4059 751515
2014-07-08T21:17 3947 751206
2014-07-08T20:30 3946 751203
2014-07-08T20:29 3946 751195
2014-07-08T20:27 3946 751193
2014-07-08T20:25 3947 751190
2014-07-08T20:19 3928 751166
2014-07-08T20:18 3928 751164
2014-07-08T19:46 3812 750850
2014-07-08T19:29 3811 748830
2014-07-08T19:27 3811 748824
2014-07-08T19:24 3809 748822
2014-07-08T19:20 3809 748820
2014-07-08T19:19 3814 748815
2014-07-08T19:18 3814 748812
2014-07-08T17:57 3727 748650
2014-07-08T17:52 3716 748624
2014-07-08T17:44 3716 748622
2014-07-08T17:15 3711 748615
2014-07-08T17:10 3709 748605
2014-07-08T16:50 3709 748601
2014-07-08T15:44 3690 748444
2014-07-08T15:44 3690 748442
2014-07-08T15:42 3690 748438
2014-07-08T15:30 3649 748351
2014-07-08T14:40 3608 748265
2014-07-08T14:15 3637 748132
2014-07-08T14:10 3635 748129
2014-07-08T14:08 3633 748125
2014-07-08T13:45 3568 747891
2014-07-08T12:58 3511 747783
2014-07-08T12:34 3509 747743
2014-07-08T12:33 3509 747741
2014-07-08T12:22 3510 747736
2014-07-08T11:43 3499 747689
2014-07-08T11:21 3496 747682
2014-07-08T10:53 3496 747678
2014-07-08T10:35 3493 747671
2014-07-08T10:33 3489 747665
2014-07-08T10:20 3490 747660
2014-07-08T10:12 3485 747651
2014-07-08T10:11 3483 747605
2014-07-08T10:08 3483 747603
2014-07-08T10:06 3483 747601
2014-07-08T10:00 3477 747593
2014-07-08T09:57 3477 747587
2014-07-08T09:56 3477 747585
2014-07-08T09:55 3482 747580
2014-07-08T09:55 3482 747578
2014-07-08T09:54 3481 747575
2014-07-08T09:48 3481 747573
2014-07-08T09:33 3481 747569
2014-07-08T09:02 3462 747477
2014-07-08T09:00 3462 747475
2014-07-08T08:45 3462 747473
2014-07-08T08:43 3462 747471
2014-07-08T08:41 3454 747463
2014-07-08T08:41 3454 747461
2014-07-08T08:39 3454 747459
2014-07-08T08:30 3454 747449
2014-07-08T08:28 3454 747440
2014-07-08T08:27 3456 747430
2014-07-08T08:20 3455 747427
2014-07-08T00:02 3451 747413
2014-07-07T23:58 3448 747408
2014-07-07T23:57 3447 747407
2014-07-07T23:15 3376 747276
2014-07-07T23:05 3376 747264
2014-07-07T22:57 3378 747252
2014-07-07T22:54 3377 747249
2014-07-07T22:53 3377 747247
2014-07-07T22:52 3377 747243
2014-07-07T22:19 3377 747235
2014-07-07T22:17 3374 747232
2014-07-07T22:16 3374 747231
2014-07-07T22:12 3370 747217
2014-07-07T22:06 3363 747204
2014-07-07T21:59 3346 747186
2014-07-07T20:27 3343 747062
2014-07-07T20:27 3343 747060
2014-07-07T20:13 3345 746978
2014-07-07T20:11 3313 746946
2014-07-07T20:03 3313 746908
2014-07-07T20:03 3313 746904
2014-07-07T20:02 3313 746902
2014-07-07T20:02 3328 746886
2014-07-07T19:28 3256 746588
2014-07-07T19:26 3438 745682
2014-07-07T19:17 3441 745556
2014-07-07T19:13 3434 745525
2014-07-07T19:01 3346 745413
2014-07-07T18:47 3294 745307
2014-07-07T18:44 3288 745285
2014-07-07T17:46 3248 745135
2014-07-07T10:54 3185 744805
2014-07-07T10:30 3183 744801
2014-07-07T10:24 3183 744799
2014-07-07T10:21 3183 744797
2014-07-07T09:51 3183 744795
2014-07-07T09:48 3181 744785
2014-07-07T09:43 3181 744783
2014-07-07T09:24 3122 744692
2014-07-07T09:13 3106 744676
2014-07-07T08:57 3106 744658
2014-07-07T08:50 3101 744651
2014-07-07T08:48 3101 744649
2014-07-07T08:47 3101 744383
2014-07-07T00:31 3155 744063
2014-07-06T23:29 3136 743662
2014-07-06T18:38 3138 743618
2014-07-05T17:08 3993 739212
2014-07-05T16:50 3970 738861
2014-07-05T14:21 3872 738520
2014-07-05T12:23 3858 738450
2014-07-05T11:46 3834 738280
2014-07-05T09:20 3705 737599
2014-07-04T21:37 3569 737264
2014-07-04T20:20 3517 737035
2014-07-04T19:12 3544 736891
2014-07-04T18:16 3517 736648
2014-07-04T18:07 3486 736569
2014-07-04T17:23 3583 736328
2014-07-04T17:01 3558 736237
2014-07-04T16:21 4424 734373
2014-07-04T15:30 4440 734341
2014-07-04T14:11 3981 733332
2014-07-03T17:25 3150 731518
2014-07-03T17:05 2684 730949
2014-07-03T15:43 8126 720792
2014-07-02T19:46 37850 635040
2014-07-02T19:37 37850 635035
2014-06-26T23:33 37841 635020
2014-06-26T19:26 37599 625324
2014-06-26T19:26 37599 623958
2014-06-26T19:23 37663 623800
2014-06-26T19:12 37664 623797
2014-06-26T18:42 37670 623785
2014-05-14T09:14 37670 623761
2014-05-14T08:47 37670 623739
2014-05-14T08:26 37670 623735
2014-05-13T21:14 37670 623733
2014-05-13T19:50 37670 623731
2014-05-13T13:41 37665 623582
2014-05-04T07:46 37536 622902
2014-05-01T11:56 37536 622900
2014-05-01T10:15 37536 622898
2014-05-01T07:49 37536 622897
2014-04-30T17:22 37535 622890
2014-04-30T11:44 37534 622885
2014-04-30T10:50 37534 622863
2014-04-30T07:48 37536 622835
2014-04-27T20:31 37538 622813
2014-04-27T14:29 37512 622751
2014-04-27T14:04 37513 622748
2014-04-27T14:01 37511 622746
2014-04-27T13:13 37511 622744
2014-04-27T09:22 37512 622739
2014-04-27T08:46 37508 622735
2014-04-27T08:03 37504 622723
2014-04-27T07:34 37504 622721
2014-04-27T07:33 37511 622714
2014-04-27T06:43 37488 622601
2014-04-27T06:42 37488 622575
2014-04-25T23:26 37488 622573
2014-04-25T16:12 37476 622530
2014-04-25T15:30 37471 622525
2014-04-25T15:06 37471 622523
2014-04-25T14:49 37471 622521
2014-04-25T07:56 37259 621065
2014-04-25T07:53 37257 621061
2014-02-08T11:50 37222 621002
2014-02-08T10:28 37222 618984
2014-02-06T17:22 37219 618981
2014-02-06T17:19 37218 618980
2014-02-05T20:57 37218 618976
2014-01-28T01:46 37217 618975
2014-01-22T10:04 36240 615907
2014-01-21T11:26 36228 613868
2014-01-20T08:43 36226 611848
2014-01-19T10:29 36183 609749
2014-01-19T10:01 36157 607625
2014-01-19T18:12 36085 605483
2014-01-19T00:48 36097 605396
2014-01-16T10:56 36085 603295
2014-01-12T03:57 36079 601274
2014-01-09T06:36 35986 599090
2014-01-04T09:55 35985 597075
2013-12-10T10:47 35985 597073
2013-12-01T01:18 35984 597064
2013-11-28T14:51 35982 595007
2013-11-28T03:32 35982 595004
2013-11-26T16:47 35872 592429
2013-11-26T16:47 35666 582886
2013-11-07T10:59 35655 582874
2013-11-07T10:49 35654 582871
2013-11-07T07:56 35674 582795
2013-11-01T10:51 35605 574592
2013-10-31T11:20 35605 574578
2013-10-31T10:52 35605 574576
2013-10-31T10:24 35604 574573
2013-10-30T04:40 35605 574568
2013-10-30T11:47 35569 572411
2013-10-30T11:25 35566 572376
2013-10-30T11:24 35566 572374
2013-10-29T12:59 35557 572364
2013-10-29T10:38 35563 572358
2013-10-28T08:37 35563 572345
2013-10-28T08:23 35563 572296
2013-10-28T08:19 35563 572294
2013-10-28T08:03 35562 572291
2013-10-27T15:01 35620 572120
2013-10-24T13:54 35565 569940
2013-10-24T13:42 35539 565814
2013-10-24T12:28 35531 565771
2013-10-24T09:45 35532 565696
2013-10-23T21:54 35596 565628
2013-10-23T21:53 35529 561499
2013-10-23T20:12 35527 561495
2013-10-23T20:05 35532 561488
2013-10-23T20:02 35531 561487
2013-10-23T20:00 35530 561482
2013-10-23T19:56 35528 561458
2013-10-23T11:02 35511 561436
2013-10-23T01:51 35511 561434
2013-10-23T09:45 35518 559410
2013-10-23T09:04 35523 559259
2013-10-23T07:39 35531 559249
2013-10-22T15:15 35524 559242
2013-10-22T14:42 35321 556840
2013-10-22T12:01 35293 554786
2013-10-22T03:28 35299 550267
2013-10-22T08:22 35332 547964
2013-10-21T12:46 35319 547951
2013-10-21T09:29 34910 542769
2013-10-20T12:17 34879 540653
2013-10-20T12:16 34879 540649
2013-10-20T12:16 34879 540645
2013-10-20T11:00 34842 536515
2013-10-19T09:48 34837 536510
2013-10-19T08:21 34840 536337
2013-10-19T08:20 34832 535681
2013-10-19T08:08 34834 534541
2013-10-18T03:59 34827 534506
2013-10-18T03:11 34805 532411
2013-10-18T02:46 34756 530313
2013-10-17T18:39 34674 528083
2013-10-17T08:19 34675 528062
2013-10-17T05:30 34635 525456
